species_code,scientific_name,recording_id,safe_id,focal_channel,channel_scores,species_score,birdnet_conf,bout_snr,bout_ndsi,bout_quality,rank_score,bout_idx,bout_onset,bout_offset,bout_duration,n_notes,total_note_dur,silence_ratio,notes_json,method
norsho,Spatula clypeata,xc:617374,xc_617374,1,"[0.462532, 0.999355, 0.046658, 0.196613]",0.9994,0.9994,14.08,0.2386,0.4787,0.478425,10,23.71,28.42,4.71,1,4.71,0.0,"[[23.71, 28.42]]",bird-mixit+tweetynet
norsho,Spatula clypeata,xc:706887,xc_706887,3,"[0.508944, 0.0, 0.02117, 0.999962]",1.0,1.0,14.84,0.1765,0.4767,0.476671,24,82.0,89.74,7.74,26,5.42,0.2997,"[[82.0, 82.05], [82.11, 82.15], [82.21, 82.53], [82.58, 82.81], [82.95, 83.03], [83.14, 83.69], [83.88, 84.0], [84.09, 84.36], [84.46, 84.62], [84.67, 84.87], [84.94, 85.37], [85.5, 85.88], [86.0, 86.03], [86.18, 86.51], [86.68, 86.76], [86.83, 87.23], [87.34, 87.4], [87.5, 87.82], [87.89, 88.01], [88.11, 88.25], [88.36, 88.49], [88.54, 88.93], [88.98, 89.08], [89.14, 89.3], [89.35, 89.49], [89.55, 89.74]]",bird-mixit+tweetynet
norsho,Spatula clypeata,xc:695812,xc_695812,0,"[0.780165, 0.0, 0.018425, 0.0]",0.7802,0.7802,11.08,0.9981,0.5798,0.452367,2,1.35,1.73,0.38,2,0.25,0.3421,"[[1.35, 1.48], [1.61, 1.73]]",bird-mixit+tweetynet
norsho,Spatula clypeata,xc:617374,xc_617374,1,"[0.462532, 0.999355, 0.046658, 0.196613]",0.9994,0.9994,12.2,0.3488,0.4445,0.444277,9,15.71,23.71,8.0,1,8.0,0.0,"[[15.71, 23.71]]",bird-mixit+tweetynet
norsho,Spatula clypeata,xc:706887,xc_706887,3,"[0.508944, 0.0, 0.02117, 0.999962]",1.0,1.0,14.03,0.1448,0.4409,0.440945,1,8.78,14.24,5.46,15,4.19,0.2326,"[[8.78, 9.09], [9.15, 9.2], [9.25, 9.4], [9.46, 9.94], [10.0, 10.51], [10.61, 10.84], [10.92, 11.68], [11.75, 11.96], [12.14, 12.63], [12.72, 12.92], [13.0, 13.13], [13.24, 13.42], [13.59, 13.68], [13.73, 14.06], [14.17, 14.24]]",bird-mixit+tweetynet
norsho,Spatula clypeata,xc:371899,xc_371899,3,"[0.0, 0.0, 0.0, 0.985433]",0.9854,0.9854,17.33,-0.01,0.4456,0.439055,3,7.45,8.77,1.32,6,0.68,0.4848,"[[7.45, 7.48], [7.58, 7.75], [7.81, 8.0], [8.16, 8.23], [8.42, 8.57], [8.7, 8.77]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733024,xc_733024,0,"[0.998336, 0.0, 0.047745, 0.03795]",0.9983,0.9983,38.1,1.0,0.9998,0.998066,12,41.94,42.79,0.85,1,0.85,0.0,"[[41.94, 42.79]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:838773,xc_838773,1,"[0.327996, 0.99782, 0.0, 0.0]",0.9978,0.9978,27.84,0.9999,0.9952,0.993045,41,67.52,70.06,2.54,7,1.78,0.2992,"[[67.52, 68.13], [68.18, 68.37], [68.43, 68.71], [68.86, 68.92], [69.01, 69.06], [69.13, 69.16], [69.5, 70.06]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:838773,xc_838773,1,"[0.327996, 0.99782, 0.0, 0.0]",0.9978,0.9978,27.61,1.0,0.9949,0.992743,24,38.12,45.09,6.97,10,5.35,0.2324,"[[38.12, 38.75], [38.86, 39.25], [39.42, 40.48], [40.69, 41.52], [41.91, 42.43], [42.54, 42.61], [42.8, 43.88], [44.03, 44.09], [44.29, 44.79], [44.88, 45.09]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:838773,xc_838773,1,"[0.327996, 0.99782, 0.0, 0.0]",0.9978,0.9978,26.89,0.9999,0.9937,0.991496,43,71.69,73.34,1.65,3,1.16,0.297,"[[71.69, 71.76], [72.13, 72.71], [72.83, 73.34]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733015,xc_733015,0,"[0.990262, 0.47554, 0.010871, 0.177079]",0.9903,0.9903,34.76,0.9999,0.9994,0.98968,29,53.59,54.16,0.57,3,0.37,0.3509,"[[53.59, 53.72], [53.82, 53.85], [53.95, 54.16]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733015,xc_733015,0,"[0.990262, 0.47554, 0.010871, 0.177079]",0.9903,0.9903,32.07,0.9999,0.9986,0.988928,35,73.82,79.29,5.47,11,3.72,0.3199,"[[73.82, 74.0], [74.14, 74.28], [74.33, 75.4], [75.51, 75.58], [75.86, 75.93], [76.04, 76.92], [77.15, 77.72], [78.07, 78.11], [78.46, 78.51], [78.58, 79.19], [79.25, 79.29]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:893000,xc_893000,0,"[0.996726, 0.999368, 0.727178, 0.720124]",0.9967,0.9994,25.85,0.9999,0.9914,0.98812,17,70.19,70.69,0.5,2,0.44,0.12,"[[70.19, 70.59], [70.65, 70.69]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:963953,xc_963953,1,"[0.254298, 0.987988, 0.797644, 0.963358]",0.988,0.988,41.28,0.9999,0.9999,0.987881,28,57.97,63.12,5.15,10,2.49,0.5165,"[[57.97, 58.01], [58.4, 58.44], [58.67, 58.9], [59.17, 59.53], [59.93, 59.97], [60.35, 61.22], [61.47, 61.52], [61.88, 62.19], [62.26, 62.52], [62.83, 63.12]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:963953,xc_963953,1,"[0.254298, 0.987988, 0.797644, 0.963358]",0.988,0.988,33.35,1.0,0.9991,0.987081,52,121.53,124.57,3.04,7,2.0,0.3421,"[[121.53, 122.56], [122.61, 122.65], [123.03, 123.21], [123.43, 123.5], [123.62, 124.17], [124.24, 124.28], [124.48, 124.57]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733015,xc_733015,0,"[0.990262, 0.47554, 0.010871, 0.177079]",0.9903,0.9903,28.94,0.9999,0.9966,0.986905,20,27.97,28.93,0.96,2,0.69,0.2813,"[[27.97, 28.49], [28.76, 28.93]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:963953,xc_963953,1,"[0.254298, 0.987988, 0.797644, 0.963358]",0.988,0.988,30.45,0.9999,0.9978,0.985812,41,88.02,90.72,2.7,5,2.09,0.2259,"[[88.02, 88.59], [88.75, 89.21], [89.38, 89.64], [89.8, 89.98], [90.1, 90.72]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:963953,xc_963953,1,"[0.254298, 0.987988, 0.797644, 0.963358]",0.988,0.988,28.93,0.9999,0.9965,0.984584,40,86.91,87.34,0.43,1,0.43,0.0,"[[86.91, 87.34]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733015,xc_733015,0,"[0.990262, 0.47554, 0.010871, 0.177079]",0.9903,0.9903,26.56,0.9998,0.993,0.983371,30,54.6,60.73,6.13,12,3.85,0.3719,"[[54.6, 54.63], [54.97, 55.72], [55.93, 56.04], [56.14, 56.35], [56.57, 56.68], [57.0, 57.25], [57.32, 57.52], [57.71, 58.64], [58.93, 59.32], [59.48, 60.16], [60.25, 60.35], [60.64, 60.73]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:963953,xc_963953,1,"[0.254298, 0.987988, 0.797644, 0.963358]",0.988,0.988,27.68,0.9997,0.9949,0.98299,58,132.84,136.31,3.47,5,2.59,0.2536,"[[132.84, 133.25], [133.49, 134.09], [134.29, 135.23], [135.58, 135.93], [136.02, 136.31]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733015,xc_733015,0,"[0.990262, 0.47554, 0.010871, 0.177079]",0.9903,0.9903,26.19,0.9999,0.9923,0.982631,12,19.19,20.04,0.85,2,0.53,0.3765,"[[19.19, 19.66], [19.98, 20.04]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:893000,xc_893000,0,"[0.996726, 0.999368, 0.727178, 0.720124]",0.9967,0.9994,23.81,0.9997,0.9842,0.980985,54,173.47,176.54,3.07,9,1.71,0.443,"[[173.47, 173.5], [173.79, 173.87], [173.92, 174.0], [174.19, 174.77], [174.91, 175.01], [175.14, 175.18], [175.23, 175.27], [175.66, 176.14], [176.26, 176.54]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:893000,xc_893000,0,"[0.996726, 0.999368, 0.727178, 0.720124]",0.9967,0.9994,23.55,0.9995,0.9829,0.979667,15,58.28,64.55,6.27,10,5.28,0.1579,"[[58.28, 60.33], [60.45, 60.52], [60.89, 61.2], [61.3, 62.04], [62.1, 62.17], [62.23, 62.29], [62.35, 62.56], [62.61, 63.65], [63.74, 64.44], [64.52, 64.55]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:806806,xc_806806,1,"[0.951297, 0.981585, 0.063447, 0.0]",0.9816,0.9816,29.36,0.9999,0.9969,0.978587,0,0.02,3.27,3.25,7,2.61,0.1969,"[[0.02, 0.45], [0.65, 0.8], [0.85, 0.91], [0.96, 1.09], [1.21, 2.08], [2.22, 3.1], [3.18, 3.27]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:893000,xc_893000,0,"[0.996726, 0.999368, 0.727178, 0.720124]",0.9967,0.9994,23.27,0.9997,0.9815,0.978257,16,65.57,69.78,4.21,8,2.73,0.3515,"[[65.57, 65.63], [65.69, 65.77], [66.1, 66.14], [66.34, 66.37], [66.73, 67.19], [67.47, 68.28], [68.33, 68.77], [68.97, 69.78]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:838773,xc_838773,1,"[0.327996, 0.99782, 0.0, 0.0]",0.9978,0.9978,22.52,0.9999,0.9771,0.974932,39,64.11,65.54,1.43,2,1.32,0.0769,"[[64.11, 64.63], [64.74, 65.54]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733026,xc_733026,1,"[0.0, 0.974252, 0.0, 0.0]",0.9743,0.9743,35.98,0.9999,0.9995,0.97383,6,13.82,15.55,1.73,5,0.96,0.4451,"[[13.82, 13.86], [14.0, 14.07], [14.27, 14.81], [15.11, 15.21], [15.34, 15.55]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733026,xc_733026,1,"[0.0, 0.974252, 0.0, 0.0]",0.9743,0.9743,34.15,0.9999,0.9992,0.973542,26,45.3,49.55,4.25,10,2.16,0.4918,"[[45.3, 45.78], [46.06, 46.21], [46.53, 46.66], [46.88, 46.93], [47.02, 47.09], [47.49, 47.72], [47.93, 48.0], [48.27, 48.95], [49.05, 49.15], [49.35, 49.55]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733026,xc_733026,1,"[0.0, 0.974252, 0.0, 0.0]",0.9743,0.9743,30.02,0.9997,0.9974,0.97176,5,11.24,13.41,2.17,4,1.44,0.3364,"[[11.24, 11.92], [12.26, 12.44], [12.52, 12.93], [13.24, 13.41]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733026,xc_733026,1,"[0.0, 0.974252, 0.0, 0.0]",0.9743,0.9743,29.69,0.9997,0.9972,0.971524,22,35.84,37.64,1.8,4,1.03,0.4278,"[[35.84, 36.37], [36.74, 36.81], [37.0, 37.05], [37.26, 37.64]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:838773,xc_838773,1,"[0.327996, 0.99782, 0.0, 0.0]",0.9978,0.9978,22.04,0.9999,0.9737,0.971517,38,62.45,63.49,1.04,1,1.04,0.0,"[[62.45, 63.49]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733026,xc_733026,1,"[0.0, 0.974252, 0.0, 0.0]",0.9743,0.9743,29.56,0.9998,0.9971,0.971447,2,2.91,5.27,2.36,5,1.55,0.3432,"[[2.91, 3.0], [3.16, 3.84], [4.11, 4.23], [4.28, 4.39], [4.72, 5.27]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733017,xc_733017,0,"[0.971341, 0.0, 0.0, 0.0]",0.9713,0.9713,41.05,1.0,0.9999,0.971189,8,19.96,24.84,4.88,16,2.44,0.5,"[[19.96, 20.02], [20.16, 20.19], [20.3, 20.4], [20.58, 20.88], [21.07, 21.1], [21.28, 21.34], [21.54, 21.59], [21.76, 21.85], [21.93, 22.04], [22.16, 22.73], [23.03, 23.45], [23.59, 23.67], [23.82, 23.85], [24.0, 24.13], [24.33, 24.63], [24.76, 24.84]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:716899,xc_716899,0,"[0.971335, 0.973694, 0.727188, 0.948966]",0.9713,0.9737,36.78,1.0,0.9997,0.970969,22,51.48,54.7,3.22,9,1.49,0.5373,"[[51.48, 51.52], [51.66, 51.84], [52.03, 52.14], [52.47, 52.59], [52.99, 53.13], [53.4, 54.14], [54.28, 54.36], [54.57, 54.61], [54.66, 54.7]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:716899,xc_716899,0,"[0.971335, 0.973694, 0.727188, 0.948966]",0.9713,0.9737,35.91,1.0,0.9996,0.970879,24,60.34,64.66,4.32,9,3.05,0.294,"[[60.34, 61.09], [61.36, 61.41], [61.5, 62.3], [62.42, 62.69], [62.74, 62.86], [63.03, 63.1], [63.2, 63.28], [63.54, 64.3], [64.51, 64.66]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:716899,xc_716899,0,"[0.971335, 0.973694, 0.727188, 0.948966]",0.9713,0.9737,33.76,1.0,0.9992,0.970509,23,55.34,58.03,2.69,7,1.44,0.4647,"[[55.34, 55.45], [55.64, 55.72], [55.98, 56.06], [56.42, 56.46], [56.53, 56.68], [56.97, 57.17], [57.25, 58.03]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733017,xc_733017,0,"[0.971341, 0.0, 0.0, 0.0]",0.9713,0.9713,32.63,0.9999,0.9988,0.970139,28,66.39,72.83,6.44,19,3.63,0.4363,"[[66.39, 66.47], [66.61, 66.71], [66.8, 66.83], [67.07, 67.16], [67.28, 67.92], [67.97, 68.0], [68.14, 68.34], [68.4, 68.65], [68.72, 68.93], [69.09, 69.25], [69.36, 69.47], [69.7, 70.22], [70.3, 71.02], [71.29, 71.37], [71.59, 71.67], [71.92, 72.02], [72.37, 72.42], [72.51, 72.61], [72.75, 72.83]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:716899,xc_716899,0,"[0.971335, 0.973694, 0.727188, 0.948966]",0.9713,0.9737,31.84,1.0,0.9986,0.969902,26,68.07,70.94,2.87,5,1.7,0.4077,"[[68.07, 68.87], [69.09, 69.43], [69.78, 69.83], [70.19, 70.23], [70.47, 70.94]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:716899,xc_716899,0,"[0.971335, 0.973694, 0.727188, 0.948966]",0.9713,0.9737,30.49,0.9999,0.9978,0.969194,38,102.86,107.36,4.5,9,3.37,0.2511,"[[102.86, 103.27], [103.45, 104.91], [105.01, 105.06], [105.45, 105.5], [105.61, 105.67], [105.74, 106.44], [106.55, 106.62], [106.69, 107.08], [107.18, 107.36]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733017,xc_733017,0,"[0.971341, 0.0, 0.0, 0.0]",0.9713,0.9713,30.29,0.9999,0.9977,0.969072,9,26.04,28.44,2.4,7,1.54,0.3583,"[[26.04, 26.12], [26.28, 26.32], [26.51, 26.66], [26.75, 26.84], [26.92, 27.35], [27.42, 28.07], [28.34, 28.44]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:992579,xc_992579,0,"[0.997978, 0.02148, 0.0, 0.0]",0.998,0.998,21.49,0.9999,0.9691,0.967187,5,12.65,19.96,7.31,9,6.28,0.1409,"[[12.65, 13.28], [13.36, 13.9], [14.19, 15.04], [15.13, 15.61], [15.75, 16.72], [16.79, 17.09], [17.26, 17.83], [17.96, 18.14], [18.2, 19.96]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:976983,xc_976983,1,"[0.516632, 0.991288, 0.0, 0.074989]",0.9913,0.9913,22.16,0.9988,0.974,0.965556,12,24.88,32.47,7.59,17,4.33,0.4295,"[[24.88, 25.32], [25.39, 25.51], [25.84, 26.02], [26.13, 26.21], [26.3, 26.8], [27.03, 27.48], [27.59, 27.82], [28.18, 28.57], [28.97, 29.29], [29.53, 29.57], [29.65, 29.83], [29.91, 29.99], [30.32, 30.74], [31.11, 31.31], [31.5, 31.65], [31.75, 31.81], [31.98, 32.47]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733017,xc_733017,0,"[0.971341, 0.0, 0.0, 0.0]",0.9713,0.9713,26.94,1.0,0.9938,0.965283,3,8.42,10.21,1.79,3,1.46,0.1844,"[[8.42, 9.14], [9.33, 9.4], [9.54, 10.21]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:723878,xc_723878,0,"[0.964178, 0.010171, 0.0, 0.0]",0.9642,0.9642,31.72,1.0,0.9985,0.962756,22,40.6,42.32,1.72,3,1.48,0.1395,"[[40.6, 41.73], [41.91, 42.23], [42.29, 42.32]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:464662,xc_464662,0,"[0.962993, 0.0, 0.0, 0.0]",0.963,0.963,34.71,0.9999,0.9993,0.962357,10,20.71,21.96,1.25,3,0.83,0.336,"[[20.71, 20.97], [21.07, 21.14], [21.46, 21.96]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:806806,xc_806806,1,"[0.951297, 0.981585, 0.063447, 0.0]",0.9816,0.9816,23.04,0.9996,0.9802,0.962181,23,46.58,47.94,1.36,3,1.13,0.1691,"[[46.58, 46.62], [46.69, 46.74], [46.9, 47.94]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:464662,xc_464662,0,"[0.962993, 0.0, 0.0, 0.0]",0.963,0.963,32.94,0.9999,0.9989,0.961977,0,0.24,0.55,0.31,1,0.31,0.0,"[[0.24, 0.55]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:464662,xc_464662,0,"[0.962993, 0.0, 0.0, 0.0]",0.963,0.963,32.55,1.0,0.9988,0.961873,8,17.22,19.12,1.9,5,1.38,0.2737,"[[17.22, 17.33], [17.45, 18.12], [18.3, 18.34], [18.49, 18.94], [19.01, 19.12]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:464662,xc_464662,0,"[0.962993, 0.0, 0.0, 0.0]",0.963,0.963,30.24,1.0,0.9977,0.960774,3,3.59,4.15,0.56,1,0.56,0.0,"[[3.59, 4.15]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:464662,xc_464662,0,"[0.962993, 0.0, 0.0, 0.0]",0.963,0.963,29.9,1.0,0.9974,0.960533,6,12.07,14.14,2.07,3,1.51,0.2705,"[[12.07, 12.16], [12.36, 13.18], [13.54, 14.14]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:806806,xc_806806,1,"[0.951297, 0.981585, 0.063447, 0.0]",0.9816,0.9816,22.66,0.9998,0.978,0.959998,43,79.07,79.47,0.4,1,0.4,0.0,"[[79.07, 79.47]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:806806,xc_806806,1,"[0.951297, 0.981585, 0.063447, 0.0]",0.9816,0.9816,22.43,0.9995,0.9763,0.958337,4,11.91,13.46,1.55,5,1.28,0.1742,"[[11.91, 12.81], [12.89, 13.0], [13.05, 13.15], [13.21, 13.32], [13.4, 13.46]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:893000,xc_893000,0,"[0.996726, 0.999368, 0.727178, 0.720124]",0.9967,0.9994,20.61,0.9994,0.9599,0.956737,6,26.72,30.58,3.86,4,3.47,0.101,"[[26.72, 27.54], [27.7, 28.8], [28.95, 29.82], [29.9, 30.58]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:806806,xc_806806,1,"[0.951297, 0.981585, 0.063447, 0.0]",0.9816,0.9816,21.91,0.9998,0.9726,0.954717,26,51.62,52.82,1.2,1,1.2,0.0,"[[51.62, 52.82]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733017,xc_733017,0,"[0.971341, 0.0, 0.0, 0.0]",0.9713,0.9713,23.64,0.9985,0.9829,0.954659,12,31.76,35.06,3.3,7,2.07,0.3727,"[[31.76, 31.84], [32.0, 32.1], [32.2, 32.3], [32.45, 32.53], [32.93, 33.87], [34.16, 34.84], [34.97, 35.06]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:703756,xc_703756,0,"[0.998087, 0.62938, 0.881667, 0.339947]",0.9981,0.9981,19.86,0.9998,0.9506,0.948791,1,5.82,10.67,4.85,7,4.06,0.1629,"[[5.82, 6.07], [6.21, 6.58], [6.91, 7.39], [7.44, 8.89], [8.94, 9.85], [9.98, 10.5], [10.59, 10.67]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:703756,xc_703756,0,"[0.998087, 0.62938, 0.881667, 0.339947]",0.9981,0.9981,19.75,0.9981,0.9482,0.946374,20,93.74,94.0,0.26,1,0.26,0.0,"[[93.74, 94.0]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:727349,xc_727349,0,"[0.951207, 0.0, 0.0, 0.0]",0.9512,0.9512,27.53,0.9997,0.9947,0.946153,0,0.02,1.88,1.86,3,1.68,0.0968,"[[0.02, 0.21], [0.29, 1.4], [1.5, 1.88]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:992579,xc_992579,0,"[0.997978, 0.02148, 0.0, 0.0]",0.998,0.998,19.61,1.0,0.9469,0.945035,4,11.57,12.17,0.6,1,0.6,0.0,"[[11.57, 12.17]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:727349,xc_727349,0,"[0.951207, 0.0, 0.0, 0.0]",0.9512,0.9512,25.58,0.9996,0.9905,0.942199,4,7.01,9.55,2.54,6,1.7,0.3307,"[[7.01, 7.24], [7.33, 7.39], [7.69, 7.96], [8.01, 8.21], [8.54, 9.13], [9.2, 9.55]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:976983,xc_976983,1,"[0.516632, 0.991288, 0.0, 0.074989]",0.9913,0.9913,19.89,0.9981,0.9502,0.941959,3,5.65,7.31,1.66,3,1.05,0.3675,"[[5.65, 6.19], [6.5, 6.65], [6.95, 7.31]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:285949,xc_285949,3,"[0.68493, 0.580086, 0.705288, 0.938553]",0.9386,0.9386,33.62,0.9997,0.999,0.937681,1,2.86,7.76,4.9,13,3.39,0.3082,"[[2.86, 2.94], [3.12, 3.91], [4.2, 4.23], [4.3, 4.4], [4.61, 5.26], [5.32, 5.62], [5.68, 5.81], [5.92, 6.0], [6.15, 6.22], [6.32, 6.47], [6.57, 6.67], [6.74, 6.77], [6.88, 7.76]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:285949,xc_285949,3,"[0.68493, 0.580086, 0.705288, 0.938553]",0.9386,0.9386,30.9,0.9997,0.998,0.936683,2,8.81,12.13,3.32,7,2.23,0.3283,"[[8.81, 9.42], [9.6, 9.73], [9.99, 10.22], [10.29, 10.4], [10.67, 10.71], [10.95, 12.0], [12.07, 12.13]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:491191,xc_491191,1,"[0.942547, 0.937926, 0.128817, 0.860804]",0.9379,0.9425,30.35,0.9997,0.9976,0.935654,8,23.94,25.56,1.62,4,1.18,0.2716,"[[23.94, 24.46], [24.52, 24.61], [24.69, 24.94], [25.24, 25.56]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:733024,xc_733024,0,"[0.998336, 0.0, 0.047745, 0.03795]",0.9983,0.9983,19.0,1.0,0.937,0.935429,15,48.61,49.1,0.49,1,0.49,0.0,"[[48.61, 49.1]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:451340,xc_451340,0,"[0.950933, 0.321155, 0.3324, 0.439388]",0.9509,0.9509,23.91,0.9977,0.9837,0.935397,28,42.14,43.71,1.57,3,1.04,0.3376,"[[42.14, 42.49], [42.81, 43.18], [43.39, 43.71]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:727349,xc_727349,0,"[0.951207, 0.0, 0.0, 0.0]",0.9512,0.9512,22.97,0.9996,0.9798,0.931956,5,10.22,12.38,2.16,6,1.29,0.4028,"[[10.22, 10.26], [10.4, 10.75], [10.81, 10.86], [11.11, 11.87], [12.21, 12.26], [12.34, 12.38]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:790266,xc_790266,1,"[0.280567, 0.933123, 0.0, 0.025254]",0.9331,0.9331,30.52,0.9998,0.9978,0.931029,14,29.46,31.18,1.72,4,1.22,0.2907,"[[29.46, 29.6], [29.83, 29.9], [30.06, 30.4], [30.51, 31.18]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:464663,xc_464663,1,"[0.185771, 0.951295, 0.0, 0.0]",0.9513,0.9513,23.18,0.9935,0.978,0.930371,8,12.05,12.24,0.19,1,0.19,0.0,"[[12.05, 12.24]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:491191,xc_491191,1,"[0.942547, 0.937926, 0.128817, 0.860804]",0.9379,0.9425,25.96,0.9997,0.9916,0.930005,5,15.82,17.82,2.0,5,1.15,0.425,"[[15.82, 16.43], [16.56, 16.59], [16.95, 17.0], [17.13, 17.18], [17.41, 17.82]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:491191,xc_491191,1,"[0.942547, 0.937926, 0.128817, 0.860804]",0.9379,0.9425,25.52,0.9997,0.9904,0.928913,15,36.73,38.89,2.16,8,1.11,0.4861,"[[36.73, 36.86], [36.92, 37.0], [37.12, 37.18], [37.25, 37.37], [37.47, 37.5], [37.77, 37.98], [38.24, 38.41], [38.58, 38.89]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:451340,xc_451340,0,"[0.950933, 0.321155, 0.3324, 0.439388]",0.9509,0.9509,22.32,0.9985,0.975,0.927123,15,22.9,23.88,0.98,2,0.8,0.1837,"[[22.9, 23.51], [23.69, 23.88]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:727349,xc_727349,0,"[0.951207, 0.0, 0.0, 0.0]",0.9512,0.9512,22.01,0.9997,0.9733,0.9258,3,5.14,6.32,1.18,3,0.82,0.3051,"[[5.14, 5.2], [5.25, 5.32], [5.63, 6.32]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:285949,xc_285949,3,"[0.68493, 0.580086, 0.705288, 0.938553]",0.9386,0.9386,24.14,0.9995,0.9856,0.925061,4,14.78,17.9,3.12,5,2.39,0.234,"[[14.78, 14.83], [14.94, 15.57], [15.71, 16.13], [16.42, 16.93], [17.12, 17.9]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:285949,xc_285949,3,"[0.68493, 0.580086, 0.705288, 0.938553]",0.9386,0.9386,24.06,0.9998,0.9854,0.924875,19,43.73,47.05,3.32,6,2.45,0.262,"[[43.73, 44.62], [44.71, 44.79], [44.93, 45.12], [45.4, 45.5], [45.55, 45.74], [46.05, 47.05]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:723878,xc_723878,0,"[0.964178, 0.010171, 0.0, 0.0]",0.9642,0.9642,20.44,0.9997,0.9581,0.923763,13,22.13,24.17,2.04,4,1.47,0.2794,"[[22.13, 22.21], [22.3, 22.81], [23.0, 23.07], [23.36, 24.17]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:491191,xc_491191,1,"[0.942547, 0.937926, 0.128817, 0.860804]",0.9379,0.9425,23.43,0.9995,0.9823,0.92129,4,12.28,15.32,3.04,10,2.02,0.3355,"[[12.28, 12.32], [12.46, 12.66], [12.72, 13.64], [13.76, 14.06], [14.36, 14.41], [14.48, 14.52], [14.61, 14.66], [14.73, 14.79], [14.88, 15.12], [15.2, 15.32]]",bird-mixit+tweetynet
origre,Chloris sinica,xc:285862,xc_285862,0,"[0.980131, 0.0, 0.0, 0.0]",0.9801,0.9801,19.1,0.9898,0.9339,0.91534,0,0.15,0.69,0.54,2,0.32,0.4074,"[[0.15, 0.24], [0.46, 0.69]]",bird-mixit+tweetynet
